"Type","Death.Benefit","Age","Premium","Loading","Profit","Expenses","Year","Intervention","Mortality","Reduction"
"T20",2000000,45,7960.314184,0.4,33750.61146,3,2014,TRUE,3,2
"T20",2000000,55,12066.15011,0.4,50613.3696,3,2014,TRUE,3,2
"SPWL",50000,26,2464.63767,0.4,894.95,3,2014,TRUE,3,2
"SPWL",50000,35,2717.402477,0.4,1003.15,3,2014,TRUE,3,2
"SPWL",50000,45,3380.920082,0.4,1284.26,3,2014,TRUE,3,2
"SPWL",50000,55,4929.868143,0.4,1929.25,3,2014,TRUE,3,2
"SPWL",100000,26,4001.957596,0.4,1577.79,3,2014,TRUE,3,2
"SPWL",100000,35,4509.507939,0.4,1795.07,3,2014,TRUE,3,2
"SPWL",100000,45,5841.957891,0.4,2359.59,3,2014,TRUE,3,2
"SPWL",100000,55,8952.759085,0.4,3655,3,2014,TRUE,3,2
"SPWL",250000,26,8613.917371,0.4,3626.32,3,2014,TRUE,3,2
"SPWL",250000,35,9885.824325,0.4,4170.81,3,2014,TRUE,3,2
"SPWL",250000,45,13225.07132,0.4,5585.58,3,2014,TRUE,3,2
"SPWL",250000,55,21021.43191,0.4,8832.25,3,2014,TRUE,3,2
"SPWL",500000,26,16300.517,0.4,7040.53,3,2014,TRUE,3,2
"SPWL",500000,35,18846.35163,0.4,8130.37,3,2014,TRUE,3,2
"SPWL",500000,45,25530.26037,0.4,10962.22,3,2014,TRUE,3,2
"SPWL",500000,55,41135.88662,0.4,17461,3,2014,TRUE,3,2
"SPWL",1000000,26,31673.71625,0.4,13868.95,3,2014,TRUE,3,2
"SPWL",1000000,35,36767.40625,0.4,16049.5,3,2014,TRUE,3,2
"SPWL",1000000,45,50140.63846,0.4,21715.51,3,2014,TRUE,3,2
"SPWL",1000000,55,81364.79605,0.4,34718.5,3,2014,TRUE,3,2
"SPWL",2000000,26,62420.11476,0.4,27525.78,3,2014,TRUE,3,2
"SPWL",2000000,35,72609.51549,0.4,31887.75,3,2014,TRUE,3,2
"SPWL",2000000,45,99361.39465,0.4,43222.09,3,2014,TRUE,3,2
"SPWL",2000000,55,161822.6149,0.4,69233.49,3,2014,TRUE,3,2
"T20",50000,26,169.9575477,0.4,167.1756232,1,2024,TRUE,3,1
"T20",50000,35,180.173186,0.4,618.2496069,1,2024,TRUE,3,1
"T20",50000,45,218.2428543,0.4,752.6864506,1,2024,TRUE,3,1
"T20",50000,55,317.5275883,0.4,1097.141494,1,2024,TRUE,3,1
"T20",100000,26,315.4073875,0.4,1094.603382,1,2024,TRUE,3,1
"T20",100000,35,341.8830269,0.4,1187.554203,1,2024,TRUE,3,1
"T20",100000,45,412.2013648,0.4,1453.024515,1,2024,TRUE,3,1
"T20",100000,55,610.615014,0.4,2142.319024,1,2024,TRUE,3,1
"T20",250000,26,751.6934725,0.4,2657.692664,1,2024,TRUE,3,1
"T20",250000,35,817.8532073,0.4,2890.142936,1,2024,TRUE,3,1
"T20",250000,45,994.0768963,0.4,3554.038706,1,2024,TRUE,3,1
"T20",250000,55,1489.877291,0.4,5277.851614,1,2024,TRUE,3,1
"T20",500000,26,1478.836947,0.4,5262.841467,1,2024,TRUE,3,1
"T20",500000,35,1611.136841,0.4,5727.790824,1,2024,TRUE,3,1
"T20",500000,45,1963.869449,0.4,7055.729026,1,2024,TRUE,3,1
"T20",500000,55,2955.31442,0.4,10503.73927,1,2024,TRUE,3,1
"T20",1000000,26,2933.123897,0.4,10473.13907,1,2024,TRUE,3,1
"T20",1000000,35,3197.704109,0.4,11403.0866,1,2024,TRUE,3,1
"T20",1000000,45,3903.454554,0.4,14059.10967,1,2024,TRUE,3,1
"T20",1000000,55,5886.188677,0.4,20955.51457,1,2024,TRUE,3,1
"T20",2000000,26,5841.697797,0.4,20893.73428,1,2024,TRUE,3,1
"T20",2000000,35,6370.838645,0.4,22753.67816,1,2024,TRUE,3,1
"T20",2000000,45,7782.624764,0.4,28065.87094,1,2024,TRUE,3,1
"T20",2000000,55,11747.93719,0.4,41859.06517,1,2024,TRUE,3,1
"SPWL",50000,26,1395.774494,0.4,527.71,1,2024,TRUE,3,1
"SPWL",50000,35,1566.106774,0.4,594.97,1,2024,TRUE,3,1
"SPWL",50000,45,2020.419231,0.4,773.51,1,2024,TRUE,3,1
"SPWL",50000,55,3096.903058,0.4,1193.08,1,2024,TRUE,3,1
"SPWL",100000,26,2589.428438,0.4,1008.57,1,2024,TRUE,3,1
"SPWL",100000,35,2930.421809,0.4,1143.24,1,2024,TRUE,3,1
"SPWL",100000,45,3839.93245,0.4,1500.66,1,2024,TRUE,3,1
"SPWL",100000,55,5995.01878,0.4,2340.63,1,2024,TRUE,3,1
"SPWL",250000,26,6170.39027,0.4,2451.17,1,2024,TRUE,3,1
"SPWL",250000,35,7023.366911,0.4,2788.03,1,2024,TRUE,3,1
"SPWL",250000,45,9298.472108,0.4,3682.11,1,2024,TRUE,3,1
"SPWL",250000,55,14689.36595,0.4,5783.26,1,2024,TRUE,3,1
"SPWL",500000,26,12138.65999,0.4,4855.5,1,2024,TRUE,3,1
"SPWL",500000,35,13844.94208,0.4,5529.35,1,2024,TRUE,3,1
"SPWL",500000,45,18396.0382,0.4,7317.86,1,2024,TRUE,3,1
"SPWL",500000,55,29179.94456,0.4,11521,1,2024,TRUE,3,1
"SPWL",1000000,26,24075.19943,0.4,9664.17,1,2024,TRUE,3,1
"SPWL",1000000,35,27488.09243,0.4,11011.98,1,2024,TRUE,3,1
"SPWL",1000000,45,36591.1704,0.4,14589.37,1,2024,TRUE,3,1
"SPWL",1000000,55,58161.10179,0.4,22996.46,1,2024,TRUE,3,1
"SPWL",2000000,26,47948.2783,0.4,19281.5,1,2024,TRUE,3,1
"SPWL",2000000,35,54774.39311,0.4,21977.26,1,2024,TRUE,3,1
"SPWL",2000000,45,72981.43478,0.4,29132.38,1,2024,TRUE,3,1
"SPWL",2000000,55,116123.4162,0.4,45947.39,1,2024,TRUE,3,1
"T20",50000,26,169.9575477,0.4,223.5690886,1,2024,TRUE,3,2
"T20",50000,35,180.173186,0.4,679.9763764,1,2024,TRUE,3,2
"T20",50000,45,218.2428543,0.4,829.1929023,1,2024,TRUE,3,2
"T20",50000,55,317.5275883,0.4,1211.736047,1,2024,TRUE,3,2
"T20",100000,26,315.4073875,0.4,1208.068337,1,2024,TRUE,3,2
"T20",100000,35,341.8830269,0.4,1311.192157,1,2024,TRUE,3,2
"T20",100000,45,412.2013648,0.4,1605.799831,1,2024,TRUE,3,2
"T20",100000,55,610.615014,0.4,2371.1651,1,2024,TRUE,3,2
"T20",250000,26,751.6934725,0.4,2941.079208,1,2024,TRUE,3,2
"T20",250000,35,817.8532073,0.4,3198.94194,1,2024,TRUE,3,2
"T20",250000,45,994.0768963,0.4,3935.620615,1,2024,TRUE,3,2
"T20",250000,55,1489.877291,0.4,5849.452258,1,2024,TRUE,3,2
"T20",500000,26,1478.836947,0.4,5829.430659,1,2024,TRUE,3,2
"T20",500000,35,1611.136841,0.4,6345.191579,1,2024,TRUE,3,2
"T20",500000,45,1963.869449,0.4,7818.655257,1,2024,TRUE,3,2
"T20",500000,55,2955.31442,0.4,11646.59752,1,2024,TRUE,3,2
"T20",1000000,26,2933.123897,0.4,11606.13356,1,2024,TRUE,3,2
"T20",1000000,35,3197.704109,0.4,12637.69086,1,2024,TRUE,3,2
"T20",1000000,45,3903.454554,0.4,15584.72454,1,2024,TRUE,3,2
"T20",1000000,55,5886.188677,0.4,23240.88805,1,2024,TRUE,3,2
"T20",2000000,26,5841.697797,0.4,23159.53937,1,2024,TRUE,3,2
"T20",2000000,35,6370.838645,0.4,25222.68941,1,2024,TRUE,3,2
"T20",2000000,45,7782.624764,0.4,31116.86311,1,2024,TRUE,3,2
"T20",2000000,55,11747.93719,0.4,46429.46911,1,2024,TRUE,3,2
"SPWL",50000,26,1395.774494,0.4,577.66,1,2024,TRUE,3,2
"SPWL",50000,35,1566.106774,0.4,650.82,1,2024,TRUE,3,2
"SPWL",50000,45,2020.419231,0.4,844.25,1,2024,TRUE,3,2
"SPWL",50000,55,3096.903058,0.4,1295.81,1,2024,TRUE,3,2
"SPWL",100000,26,2589.428438,0.4,1108.59,1,2024,TRUE,3,2
"SPWL",100000,35,2930.421809,0.4,1255.05,1,2024,TRUE,3,2
"SPWL",100000,45,3839.93245,0.4,1642.29,1,2024,TRUE,3,2
"SPWL",100000,55,5995.01878,0.4,2546.31,1,2024,TRUE,3,2
"SPWL",250000,26,6170.39027,0.4,2701.38,1,2024,TRUE,3,2
"SPWL",250000,35,7023.366911,0.4,3067.74,1,2024,TRUE,3,2
"SPWL",250000,45,9298.472108,0.4,4036.39,1,2024,TRUE,3,2
"SPWL",250000,55,14689.36595,0.4,6297.79,1,2024,TRUE,3,2
"SPWL",500000,26,12138.65999,0.4,5356.02,1,2024,TRUE,3,2
"SPWL",500000,35,13844.94208,0.4,6088.9,1,2024,TRUE,3,2
"SPWL",500000,45,18396.0382,0.4,8026.57,1,2024,TRUE,3,2
"SPWL",500000,55,29179.94456,0.4,12550.25,1,2024,TRUE,3,2
"SPWL",1000000,26,24075.19943,0.4,10665.3,1,2024,TRUE,3,2
"SPWL",1000000,35,27488.09243,0.4,12131.2,1,2024,TRUE,3,2
"SPWL",1000000,45,36591.1704,0.4,16006.93,1,2024,TRUE,3,2
"SPWL",1000000,55,58161.10179,0.4,25055.18,1,2024,TRUE,3,2
"SPWL",2000000,26,47948.2783,0.4,21283.86,1,2024,TRUE,3,2
"SPWL",2000000,35,54774.39311,0.4,24215.8,1,2024,TRUE,3,2
"SPWL",2000000,45,72981.43478,0.4,31967.64,1,2024,TRUE,3,2
"SPWL",2000000,55,116123.4162,0.4,50065.04,1,2024,TRUE,3,2
"T20",50000,26,194.5075452,0.4,139.5121513,2,2024,TRUE,3,1
"T20",50000,35,204.3990655,0.4,649.2301375,2,2024,TRUE,3,1
"T20",50000,45,242.5271982,0.4,783.5202073,2,2024,TRUE,3,1
"T20",50000,55,341.9677508,0.4,1127.590828,2,2024,TRUE,3,1
"T20",100000,26,339.957385,0.4,1125.632613,2,2024,TRUE,3,1
"T20",100000,35,366.4526003,0.4,1218.53462,2,2024,TRUE,3,1
"T20",100000,45,436.4857087,0.4,1483.858271,2,2024,TRUE,3,1
"T20",100000,55,635.0551766,0.4,2172.768358,2,2024,TRUE,3,1
"T20",250000,26,776.24347,0.4,2688.721895,2,2024,TRUE,3,1
"T20",250000,35,842.4227806,0.4,2921.123353,2,2024,TRUE,3,1
"T20",250000,45,1018.36124,0.4,3584.872463,2,2024,TRUE,3,1
"T20",250000,55,1514.317454,0.4,5308.300948,2,2024,TRUE,3,1
"T20",500000,26,1503.386945,0.4,5293.870698,2,2024,TRUE,3,1
"T20",500000,35,1635.706415,0.4,5758.771242,2,2024,TRUE,3,1
"T20",500000,45,1988.153793,0.4,7086.562783,2,2024,TRUE,3,1
"T20",500000,55,2979.754582,0.4,10534.1886,2,2024,TRUE,3,1
"T20",1000000,26,2957.673895,0.4,10504.1683,2,2024,TRUE,3,1
"T20",1000000,35,3222.273682,0.4,11434.06702,2,2024,TRUE,3,1
"T20",1000000,45,3927.738898,0.4,14089.94342,2,2024,TRUE,3,1
"T20",1000000,55,5910.62884,0.4,20985.9639,2,2024,TRUE,3,1
"T20",2000000,26,5866.247795,0.4,20924.76352,2,2024,TRUE,3,1
"T20",2000000,35,6395.408218,0.4,22784.65857,2,2024,TRUE,3,1
"T20",2000000,45,7806.909108,0.4,28096.7047,2,2024,TRUE,3,1
"T20",2000000,55,11772.37735,0.4,41889.5145,2,2024,TRUE,3,1
"SPWL",50000,26,1597.895045,0.4,553.03,2,2024,TRUE,3,1
"SPWL",50000,35,1767.898514,0.4,620.17,2,2024,TRUE,3,1
"SPWL",50000,45,2221.325243,0.4,798.36,2,2024,TRUE,3,1
"SPWL",50000,55,3295.690393,0.4,1217.1,2,2024,TRUE,3,1
"SPWL",100000,26,2791.548989,0.4,1033.9,2,2024,TRUE,3,1
"SPWL",100000,35,3132.213548,0.4,1168.43,2,2024,TRUE,3,1
"SPWL",100000,45,4040.838462,0.4,1525.51,2,2024,TRUE,3,1
"SPWL",100000,55,6193.806115,0.4,2364.64,2,2024,TRUE,3,1
"SPWL",250000,26,6372.51082,0.4,2476.5,2,2024,TRUE,3,1
"SPWL",250000,35,7225.158651,0.4,2813.22,2,2024,TRUE,3,1
"SPWL",250000,45,9499.37812,0.4,3706.96,2,2024,TRUE,3,1
"SPWL",250000,55,14888.15328,0.4,5807.28,2,2024,TRUE,3,1
"SPWL",500000,26,12340.78054,0.4,4880.83,2,2024,TRUE,3,1
"SPWL",500000,35,14046.73382,0.4,5554.54,2,2024,TRUE,3,1
"SPWL",500000,45,18596.94422,0.4,7342.71,2,2024,TRUE,3,1
"SPWL",500000,55,29378.7319,0.4,11545.02,2,2024,TRUE,3,1
"SPWL",1000000,26,24277.31998,0.4,9689.49,2,2024,TRUE,3,1
"SPWL",1000000,35,27689.88417,0.4,11037.18,2,2024,TRUE,3,1
"SPWL",1000000,45,36792.07641,0.4,14614.22,2,2024,TRUE,3,1
"SPWL",1000000,55,58359.88913,0.4,23020.48,2,2024,TRUE,3,1
"SPWL",2000000,26,48150.39885,0.4,19306.83,2,2024,TRUE,3,1
"SPWL",2000000,35,54976.18485,0.4,22002.45,2,2024,TRUE,3,1
"SPWL",2000000,45,73182.34079,0.4,29157.22,2,2024,TRUE,3,1
"SPWL",2000000,55,116322.2036,0.4,45971.41,2,2024,TRUE,3,1
"T20",50000,26,194.5075452,0.4,196.0281523,2,2024,TRUE,3,2
"T20",50000,35,204.3990655,0.4,711.1542724,2,2024,TRUE,3,2
"T20",50000,45,242.5271982,0.4,860.2642464,2,2024,TRUE,3,2
"T20",50000,55,341.9677508,0.4,1242.528411,2,2024,TRUE,3,2
"T20",100000,26,339.957385,0.4,1239.281463,2,2024,TRUE,3,2
"T20",100000,35,366.4526003,0.4,1342.369829,2,2024,TRUE,3,2
"T20",100000,45,436.4857087,0.4,1636.871175,2,2024,TRUE,3,2
"T20",100000,55,635.0551766,0.4,2401.957464,2,2024,TRUE,3,2
"T20",250000,26,776.24347,0.4,2972.292334,2,2024,TRUE,3,2
"T20",250000,35,842.4227806,0.4,3230.119612,2,2024,TRUE,3,2
"T20",250000,45,1018.36124,0.4,3966.691959,2,2024,TRUE,3,2
"T20",250000,55,1514.317454,0.4,5880.244622,2,2024,TRUE,3,2
"T20",500000,26,1503.386945,0.4,5860.643785,2,2024,TRUE,3,2
"T20",500000,35,1635.706415,0.4,6376.369251,2,2024,TRUE,3,2
"T20",500000,45,1988.153793,0.4,7849.726601,2,2024,TRUE,3,2
"T20",500000,55,2979.754582,0.4,11677.38989,2,2024,TRUE,3,2
"T20",1000000,26,2957.673895,0.4,11637.34669,2,2024,TRUE,3,2
"T20",1000000,35,3222.273682,0.4,12668.86853,2,2024,TRUE,3,2
"T20",1000000,45,3927.738898,0.4,15615.79588,2,2024,TRUE,3,2
"T20",1000000,55,5910.62884,0.4,23271.68041,2,2024,TRUE,3,2
"T20",2000000,26,5866.247795,0.4,23190.75249,2,2024,TRUE,3,2
"T20",2000000,35,6395.408218,0.4,25253.86708,2,2024,TRUE,3,2
"T20",2000000,45,7806.909108,0.4,31147.93445,2,2024,TRUE,3,2
"T20",2000000,55,11772.37735,0.4,46460.26147,2,2024,TRUE,3,2
"SPWL",50000,26,1597.895045,0.4,602.88,2,2024,TRUE,3,2
"SPWL",50000,35,1767.898514,0.4,675.9,2,2024,TRUE,3,2
"SPWL",50000,45,2221.325243,0.4,868.95,2,2024,TRUE,3,2
"SPWL",50000,55,3295.690393,0.4,1319.62,2,2024,TRUE,3,2
"SPWL",100000,26,2791.548989,0.4,1133.81,2,2024,TRUE,3,2
"SPWL",100000,35,3132.213548,0.4,1280.13,2,2024,TRUE,3,2
"SPWL",100000,45,4040.838462,0.4,1666.99,2,2024,TRUE,3,2
"SPWL",100000,55,6193.806115,0.4,2570.11,2,2024,TRUE,3,2
"SPWL",250000,26,6372.51082,0.4,2726.6,2,2024,TRUE,3,2
"SPWL",250000,35,7225.158651,0.4,3092.82,2,2024,TRUE,3,2
"SPWL",250000,45,9499.37812,0.4,4061.09,2,2024,TRUE,3,2
"SPWL",250000,55,14888.15328,0.4,6321.59,2,2024,TRUE,3,2
"SPWL",500000,26,12340.78054,0.4,5381.24,2,2024,TRUE,3,2
"SPWL",500000,35,14046.73382,0.4,6113.97,2,2024,TRUE,3,2
"SPWL",500000,45,18596.94422,0.4,8051.27,2,2024,TRUE,3,2
"SPWL",500000,55,29378.7319,0.4,12574.06,2,2024,TRUE,3,2
"SPWL",1000000,26,24277.31998,0.4,10690.52,2,2024,TRUE,3,2
"SPWL",1000000,35,27689.88417,0.4,12156.28,2,2024,TRUE,3,2
"SPWL",1000000,45,36792.07641,0.4,16031.63,2,2024,TRUE,3,2
"SPWL",1000000,55,58359.88913,0.4,25078.99,2,2024,TRUE,3,2
"SPWL",2000000,26,48150.39885,0.4,21309.08,2,2024,TRUE,3,2
"SPWL",2000000,35,54976.18485,0.4,24240.88,2,2024,TRUE,3,2
"SPWL",2000000,45,73182.34079,0.4,31992.34,2,2024,TRUE,3,2
"SPWL",2000000,55,116322.2036,0.4,50088.85,2,2024,TRUE,3,2
"T20",50000,26,243.6075403,0.4,131.5173935,3,2024,TRUE,3,1
"T20",50000,35,252.8508244,0.4,758.5233845,3,2024,TRUE,3,1
"T20",50000,45,291.0958858,0.4,892.5199066,3,2024,TRUE,3,1
"T20",50000,55,390.848076,0.4,1235.821682,3,2024,TRUE,3,1
"T20",100000,26,389.0573801,0.4,1235.023261,3,2024,TRUE,3,1
"T20",100000,35,415.591747,0.4,1327.82764,3,2024,TRUE,3,1
"T20",100000,45,485.0543963,0.4,1592.857971,3,2024,TRUE,3,1
"T20",100000,55,683.9355017,0.4,2280.999212,3,2024,TRUE,3,1
"T20",250000,26,825.343465,0.4,2798.112542,3,2024,TRUE,3,1
"T20",250000,35,891.5619273,0.4,3030.416373,3,2024,TRUE,3,1
"T20",250000,45,1066.929928,0.4,3693.872162,3,2024,TRUE,3,1
"T20",250000,55,1563.197779,0.4,5416.531802,3,2024,TRUE,3,1
"T20",500000,26,1552.48694,0.4,5403.261345,3,2024,TRUE,3,1
"T20",500000,35,1684.845561,0.4,5868.064262,3,2024,TRUE,3,1
"T20",500000,45,2036.72248,0.4,7195.562482,3,2024,TRUE,3,1
"T20",500000,55,3028.634907,0.4,10642.41945,3,2024,TRUE,3,1
"T20",1000000,26,3006.77389,0.4,10613.55895,3,2024,TRUE,3,1
"T20",1000000,35,3271.412829,0.4,11543.36004,3,2024,TRUE,3,1
"T20",1000000,45,3976.307585,0.4,14198.94312,3,2024,TRUE,3,1
"T20",1000000,55,5959.509165,0.4,21094.19475,3,2024,TRUE,3,1
"T20",2000000,26,5915.34779,0.4,21034.15416,3,2024,TRUE,3,1
"T20",2000000,35,6444.547365,0.4,22893.95159,3,2024,TRUE,3,1
"T20",2000000,45,7855.477795,0.4,28205.7044,3,2024,TRUE,3,1
"T20",2000000,55,11821.25768,0.4,41997.74536,3,2024,TRUE,3,1
"SPWL",50000,26,2002.136146,0.4,651.01,3,2024,TRUE,3,1
"SPWL",50000,35,2171.481994,0.4,717.89,3,2024,TRUE,3,1
"SPWL",50000,45,2623.137267,0.4,895.38,3,2024,TRUE,3,1
"SPWL",50000,55,3693.265062,0.4,1312.46,3,2024,TRUE,3,1
"SPWL",100000,26,3195.79009,0.4,1131.88,3,2024,TRUE,3,1
"SPWL",100000,35,3535.797028,0.4,1266.15,3,2024,TRUE,3,1
"SPWL",100000,45,4442.650486,0.4,1622.53,3,2024,TRUE,3,1
"SPWL",100000,55,6591.380785,0.4,2460.01,3,2024,TRUE,3,1
"SPWL",250000,26,6776.751921,0.4,2574.48,3,2024,TRUE,3,1
"SPWL",250000,35,7628.742131,0.4,2910.94,3,2024,TRUE,3,1
"SPWL",250000,45,9901.190144,0.4,3803.98,3,2024,TRUE,3,1
"SPWL",250000,55,15285.72795,0.4,5902.65,3,2024,TRUE,3,1
"SPWL",500000,26,12745.02164,0.4,4978.81,3,2024,TRUE,3,1
"SPWL",500000,35,14450.3173,0.4,5652.26,3,2024,TRUE,3,1
"SPWL",500000,45,18998.75624,0.4,7439.73,3,2024,TRUE,3,1
"SPWL",500000,55,29776.30657,0.4,11640.38,3,2024,TRUE,3,1
"SPWL",1000000,26,24681.56108,0.4,9787.48,3,2024,TRUE,3,1
"SPWL",1000000,35,28093.46765,0.4,11134.9,3,2024,TRUE,3,1
"SPWL",1000000,45,37193.88843,0.4,14711.24,3,2024,TRUE,3,1
"SPWL",1000000,55,58757.46379,0.4,23115.85,3,2024,TRUE,3,1
"SPWL",2000000,26,48554.63995,0.4,19404.81,3,2024,TRUE,3,1
"SPWL",2000000,35,55379.76833,0.4,22100.17,3,2024,TRUE,3,1
"SPWL",2000000,45,73584.15282,0.4,29254.25,3,2024,TRUE,3,1
"SPWL",2000000,55,116719.7783,0.4,46066.78,3,2024,TRUE,3,1
"T20",50000,26,243.6075403,0.4,188.2784655,3,2024,TRUE,3,2
"T20",50000,35,252.8508244,0.4,820.8422502,3,2024,TRUE,3,2
"T20",50000,45,291.0958858,0.4,969.7391204,3,2024,TRUE,3,2
"T20",50000,55,390.848076,0.4,1351.445325,3,2024,TRUE,3,2
"T20",100000,26,389.0573801,0.4,1349.039901,3,2024,TRUE,3,2
"T20",100000,35,415.591747,0.4,1452.057358,3,2024,TRUE,3,2
"T20",100000,45,485.0543963,0.4,1746.346049,3,2024,TRUE,3,2
"T20",100000,55,683.9355017,0.4,2510.874377,3,2024,TRUE,3,2
"T20",250000,26,825.343465,0.4,3082.050772,3,2024,TRUE,3,2
"T20",250000,35,891.5619273,0.4,3339.807141,3,2024,TRUE,3,2
"T20",250000,45,1066.929928,0.4,4076.166833,3,2024,TRUE,3,2
"T20",250000,55,1563.197779,0.4,5989.161536,3,2024,TRUE,3,2
"T20",500000,26,1552.48694,0.4,5970.402224,3,2024,TRUE,3,2
"T20",500000,35,1684.845561,0.4,6486.05678,3,2024,TRUE,3,2
"T20",500000,45,2036.72248,0.4,7959.201475,3,2024,TRUE,3,2
"T20",500000,55,3028.634907,0.4,11786.3068,3,2024,TRUE,3,2
"T20",1000000,26,3006.77389,0.4,11747.10513,3,2024,TRUE,3,2
"T20",1000000,35,3271.412829,0.4,12778.55606,3,2024,TRUE,3,2
"T20",1000000,45,3976.307585,0.4,15725.27076,3,2024,TRUE,3,2
"T20",1000000,55,5959.509165,0.4,23380.59733,3,2024,TRUE,3,2
"T20",2000000,26,5915.34779,0.4,23300.51093,3,2024,TRUE,3,2
"T20",2000000,35,6444.547365,0.4,25363.55461,3,2024,TRUE,3,2
"T20",2000000,45,7855.477795,0.4,31257.40932,3,2024,TRUE,3,2
"T20",2000000,55,11821.25768,0.4,46569.17838,3,2024,TRUE,3,2
"SPWL",50000,26,2002.136146,0.4,700.65,3,2024,TRUE,3,2
"SPWL",50000,35,2171.481994,0.4,773.39,3,2024,TRUE,3,2
"SPWL",50000,45,2623.137267,0.4,965.68,3,2024,TRUE,3,2
"SPWL",50000,55,3693.265062,0.4,1414.57,3,2024,TRUE,3,2
"SPWL",100000,26,3195.79009,0.4,1231.58,3,2024,TRUE,3,2
"SPWL",100000,35,3535.797028,0.4,1377.62,3,2024,TRUE,3,2
"SPWL",100000,45,4442.650486,0.4,1763.72,3,2024,TRUE,3,2
"SPWL",100000,55,6591.380785,0.4,2665.06,3,2024,TRUE,3,2
"SPWL",250000,26,6776.751921,0.4,2824.37,3,2024,TRUE,3,2
"SPWL",250000,35,7628.742131,0.4,3190.31,3,2024,TRUE,3,2
"SPWL",250000,45,9901.190144,0.4,4157.82,3,2024,TRUE,3,2
"SPWL",250000,55,15285.72795,0.4,6416.54,3,2024,TRUE,3,2
"SPWL",500000,26,12745.02164,0.4,5479.01,3,2024,TRUE,3,2
"SPWL",500000,35,14450.3173,0.4,6211.46,3,2024,TRUE,3,2
"SPWL",500000,45,18998.75624,0.4,8148,3,2024,TRUE,3,2
"SPWL",500000,55,29776.30657,0.4,12669.01,3,2024,TRUE,3,2
"SPWL",1000000,26,24681.56108,0.4,10788.29,3,2024,TRUE,3,2
"SPWL",1000000,35,28093.46765,0.4,12253.77,3,2024,TRUE,3,2
"SPWL",1000000,45,37193.88843,0.4,16128.36,3,2024,TRUE,3,2
"SPWL",1000000,55,58757.46379,0.4,25173.94,3,2024,TRUE,3,2
"SPWL",2000000,26,48554.63995,0.4,21406.85,3,2024,TRUE,3,2
"SPWL",2000000,35,55379.76833,0.4,24338.37,3,2024,TRUE,3,2
"SPWL",2000000,45,73584.15282,0.4,32089.07,3,2024,TRUE,3,2
"SPWL",2000000,55,116719.7783,0.4,50183.8,3,2024,TRUE,3,2
"T20",50000,26,112.2975697,0.3,-390.8293362,1,2004,TRUE,2,1
"T20",50000,35,232.4139433,0.3,187.3590071,1,2004,TRUE,2,1
"T20",50000,45,949.127476,0.3,2166.421905,1,2004,TRUE,2,1
"T20",50000,55,3062.351723,0.3,6085.21382,1,2004,TRUE,2,1
"T20",100000,26,200.1227552,0.3,66.38692458,1,2004,TRUE,2,1
"T20",100000,35,511.6884719,0.3,984.0312497,1,2004,TRUE,2,1
"T20",100000,45,1874.054369,0.3,4797.541288,1,2004,TRUE,2,1
"T20",100000,55,6096.708601,0.3,12640.86616,1,2004,TRUE,2,1
"T20",250000,26,463.9744463,0.3,859.5412498,1,2004,TRUE,2,1
"T20",250000,35,1242.706451,0.3,3154.056625,1,2004,TRUE,2,1
"T20",250000,45,4648.835048,0.3,12690.89944,1,2004,TRUE,2,1
"T20",250000,55,15199.77924,0.3,32307.82317,1,2004,TRUE,2,1
"T20",500000,26,903.7272648,0.3,2181.465125,1,2004,TRUE,2,1
"T20",500000,35,2461.069749,0.3,6770.765583,1,2004,TRUE,2,1
"T20",500000,45,9273.469514,0.3,25846.49635,1,2004,TRUE,2,1
"T20",500000,55,30371.56363,0.3,65086.08486,1,2004,TRUE,2,1
"T20",1000000,26,1783.232902,0.3,4825.312876,1,2004,TRUE,2,1
"T20",1000000,35,4897.796346,0.3,14004.1835,1,2004,TRUE,2,1
"T20",1000000,45,18522.73844,0.3,52157.69018,1,2004,TRUE,2,1
"T20",1000000,55,60715.13242,0.3,130642.6082,1,2004,TRUE,2,1
"T20",2000000,26,3542.244176,0.3,10113.00838,1,2004,TRUE,2,1
"T20",2000000,35,9771.24954,0.3,28471.01933,1,2004,TRUE,2,1
"T20",2000000,45,37021.27631,0.3,104780.0778,1,2004,TRUE,2,1
"T20",2000000,55,121402.27,0.3,261755.655,1,2004,TRUE,2,1
"SPWL",50000,26,2791.189032,0.3,311.04,1,2004,TRUE,2,1
"SPWL",50000,35,5865.5648,0.3,1220.32,1,2004,TRUE,2,1
"SPWL",50000,45,12895.70786,0.3,3250.81,1,2004,TRUE,2,1
"SPWL",50000,55,22069.34299,0.3,5763.73,1,2004,TRUE,2,1
"SPWL",100000,26,5333.118794,0.3,1079.92,1,2004,TRUE,2,1
"SPWL",100000,35,11487.87946,0.3,2900.26,1,2004,TRUE,2,1
"SPWL",100000,45,25565.73567,0.3,6966.44,1,2004,TRUE,2,1
"SPWL",100000,55,43945.61836,0.3,12001.63,1,2004,TRUE,2,1
"SPWL",250000,26,12958.90808,0.3,3386.56,1,2004,TRUE,2,1
"SPWL",250000,35,28354.82345,0.3,7940.1,1,2004,TRUE,2,1
"SPWL",250000,45,63575.8191,0.3,18113.31,1,2004,TRUE,2,1
"SPWL",250000,55,109574.4445,0.3,30715.34,1,2004,TRUE,2,1
"SPWL",500000,26,25668.55688,0.3,7230.97,1,2004,TRUE,2,1
